"ITTER107","Territorio","TIPO_DATO_CIS","Indicatori","ATECO_2007","Ateco 2007","CLLVT","Classe di addetti","FORMA_INNOVAZ","Caratteristiche delle imprese","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","23","altri prodotti della lavorazione di minerali non metalliferi","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2012","2012",3,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","23","altri prodotti della lavorazione di minerali non metalliferi","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2014","2014",4.4,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","23","altri prodotti della lavorazione di minerali non metalliferi","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2016","2016",7.6,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","23","altri prodotti della lavorazione di minerali non metalliferi","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2012","2012",4.4,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","23","altri prodotti della lavorazione di minerali non metalliferi","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2014","2014",3.9,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","23","altri prodotti della lavorazione di minerali non metalliferi","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2016","2016",6.3,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","24","prodotti della metallurgia","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2012","2012",21.7,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","24","prodotti della metallurgia","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2014","2014",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","24","prodotti della metallurgia","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2012","2012",3.2,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","24","prodotti della metallurgia","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2014","2014",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","24","prodotti della metallurgia","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2012","2012",71.9,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","24","prodotti della metallurgia","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2014","2014",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","24","prodotti della metallurgia","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2012","2012",0.9,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","24","prodotti della metallurgia","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2014","2014",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","24","prodotti della metallurgia","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2012","2012",0.9,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","24","prodotti della metallurgia","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2014","2014",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","24","prodotti della metallurgia","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2012","2012",1.5,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","24","prodotti della metallurgia","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2014","2014",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","25","prodotti in metallo, esclusi macchinari e attrezzature","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2012","2012",23,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","25","prodotti in metallo, esclusi macchinari e attrezzature","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2014","2014",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","25","prodotti in metallo, esclusi macchinari e attrezzature","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2012","2012",1.2,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","25","prodotti in metallo, esclusi macchinari e attrezzature","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2014","2014",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","25","prodotti in metallo, esclusi macchinari e attrezzature","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2012","2012",65.1,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","25","prodotti in metallo, esclusi macchinari e attrezzature","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2014","2014",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","25","prodotti in metallo, esclusi macchinari e attrezzature","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2012","2012",3.2,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","25","prodotti in metallo, esclusi macchinari e attrezzature","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2014","2014",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","25","prodotti in metallo, esclusi macchinari e attrezzature","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2012","2012",5.1,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","25","prodotti in metallo, esclusi macchinari e attrezzature","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2014","2014",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","25","prodotti in metallo, esclusi macchinari e attrezzature","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2012","2012",2.4,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","25","prodotti in metallo, esclusi macchinari e attrezzature","W_GE10","10 e più","ROTRX","spese per altre attività innovative","2014","2014",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","26","computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e orologi","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2012","2012",50.3,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","26","computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e orologi","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2014","2014",74.4,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","26","computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e orologi","W_GE10","10 e più","RRDINX","spesa per ricerca e sviluppo svolta al proprio interno (R&S intra-muros)","2016","2016",66.4,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","26","computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e orologi","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2012","2012",14.3,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","26","computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e orologi","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2014","2014",3.3,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","26","computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e orologi","W_GE10","10 e più","RRDEXX","spesa per l'acquisizione di servizi di  ricerca e sviluppo (R&Sextra-muros)","2016","2016",9.3,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","26","computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e orologi","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2012","2012",13.4,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","26","computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e orologi","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2014","2014",13.2,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","26","computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e orologi","W_GE10","10 e più","RMACX","spesa per l'acquisizione di macchinari, attrezzature, software, fabbricati finalizzati all'innovazione","2016","2016",14.1,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","26","computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e orologi","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2012","2012",2.4,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","26","computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e orologi","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2014","2014",0.9,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","26","computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e orologi","W_GE10","10 e più","ROEKX","spesa per l'acquisizione di conoscenza da altre imprese o istituzioni","2016","2016",1.4,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","26","computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e orologi","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2012","2012",2.2,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","26","computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e orologi","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2014","2014",5.5,,
"IT","Italia","RALLXC","spesa per innovazione per tipo di spesa (composizione percentuale)","26","computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e orologi","W_GE10","10 e più","RDSGX","spesa per attività di progettazione tecnica ed estetica di nuovi prodotti e servizi (design)","2016","2016",5.2,,
